Player,Opp,Yds,TD,Int,Yds,TD,Rec,Yds,TD,TD,FumTD,2PT,Lost,Points,Week,Name,_position,_team
Greg Dortch WR - ARI,@GB,0.0,0.0,0.0,1.38,0.0,2.98,29.49,0.17,0.0,0.0,0.0,0.0,7.09,6,Greg Dortch,WR,ARI
Jauan Jennings WR - SF Q,@SEA,0.0,0.0,0.0,0.68,0.0,2.53,30.89,0.21,0.0,0.0,0.0,0.0,6.95,6,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,IND,0.0,0.0,0.0,0.46,0.0,2.81,28.93,0.17,0.0,0.0,0.0,0.06,6.65,6,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,CIN,0.0,0.0,0.0,0.28,0.0,2.16,31.22,0.17,0.0,0.0,0.0,0.0,6.33,6,Darius Slayton,WR,NYG
Kendrick Bourne WR - NE PUP View News,HOU,0.0,0.0,0.0,0.66,0.0,2.15,27.12,0.17,0.0,0.0,0.0,0.0,5.95,6,Kendrick Bourne,WR,NE
Elijah Moore WR - CLE,@PHI,0.0,0.0,0.0,1.03,0.0,2.17,23.56,0.17,0.0,0.0,0.0,0.0,5.65,6,Elijah Moore,WR,CLE
Zay Jones WR - ARI SUS,@GB,0.0,0.0,0.0,0.39,0.0,2.13,25.21,0.17,0.0,0.0,0.0,0.06,5.59,6,Zay Jones,WR,ARI
Javon Baker WR - NE,HOU,0.0,0.0,0.0,1.07,0.0,1.98,23.84,0.17,0.0,0.0,0.0,0.0,5.49,6,Javon Baker,WR,NE
Jahan Dotson WR - PHI,CLE,0.0,0.0,0.0,0.43,0.0,1.99,25.84,0.16,0.0,0.0,0.0,0.05,5.48,6,Jahan Dotson,WR,PHI
K.J. Osborn WR - NE,HOU,0.0,0.0,0.0,0.33,0.0,1.82,23.53,0.17,0.0,0.0,0.0,0.0,5.23,6,K.J. Osborn,WR,NE
Jalen Tolbert WR - DAL,DET,0.0,0.0,0.0,0.31,0.0,1.89,21.84,0.12,0.0,0.0,0.0,0.0,4.83,6,Jalen Tolbert,WR,DAL
DJ Chark WR - LAC Q,@DEN,0.0,0.0,0.0,0.3,0.0,1.72,23.09,0.12,0.0,0.0,0.0,0.0,4.78,6,DJ Chark,WR,LAC
Josh Reynolds WR - DEN Q View News,LAC,0.0,0.0,0.0,0.28,0.0,1.68,21.35,0.11,0.0,0.0,0.0,0.0,4.50,6,Josh Reynolds,WR,DEN
Jalin Hyatt WR - NYG,CIN,0.0,0.0,0.0,0.22,0.0,1.5,22.35,0.11,0.0,0.0,0.0,0.0,4.42,6,Jalin Hyatt,WR,NYG
Tyler Scott WR - CHI,JAX,0.0,0.0,0.0,2.16,0.0,1.62,18.67,0.12,0.0,0.0,0.0,0.0,4.42,6,Tyler Scott,WR,CHI
A.T. Perry WR - NO,TB,0.0,0.0,0.0,0.29,0.0,1.51,21.35,0.12,0.0,0.0,0.0,0.0,4.39,6,A.T. Perry,WR,NO
Tre Tucker WR - LV,PIT,0.0,0.0,0.0,1.94,0.0,1.66,17.92,0.11,0.0,0.0,0.0,0.0,4.31,6,Tre Tucker,WR,LV
Treylon Burks WR - TEN,IND,0.0,0.0,0.0,1.27,0.0,1.5,19.65,0.12,0.0,0.0,0.0,0.06,4.19,6,Treylon Burks,WR,TEN
Alec Pierce WR - IND,@TEN,0.0,0.0,0.0,0.24,0.0,1.29,19.52,0.12,0.0,0.0,0.0,0.0,3.99,6,Alec Pierce,WR,IND
Marquez Valdes-Scantling WR - BUF Q,@NYJ,0.0,0.0,0.0,0.29,0.0,1.29,19.52,0.12,0.0,0.0,0.0,0.0,3.99,6,Marquez Valdes-Scantling,WR,BUF
Van Jefferson WR - PIT,@LV,0.0,0.0,0.0,0.69,0.0,1.38,17.71,0.12,0.0,0.0,0.0,0.0,3.94,6,Van Jefferson,WR,PIT
Jonathan Mingo WR - CAR,ATL,0.0,0.0,0.0,0.45,0.0,1.46,17.62,0.11,0.0,0.0,0.0,0.0,3.93,6,Jonathan Mingo,WR,CAR
Trey Palmer WR - TB Q,@NO,0.0,0.0,0.0,1.02,0.0,1.41,17.62,0.11,0.0,0.0,0.0,0.0,3.93,6,Trey Palmer,WR,TB
Jake Bobo WR - SEA,SF,0.0,0.0,0.0,0.28,0.0,1.42,17.47,0.11,0.0,0.0,0.0,0.0,3.86,6,Jake Bobo,WR,SEA
Cedric Tillman WR - CLE,@PHI,0.0,0.0,0.0,0.29,0.0,1.29,17.17,0.12,0.0,0.0,0.0,0.0,3.76,6,Cedric Tillman,WR,CLE
Andrei Iosivas WR - CIN,@NYG,0.0,0.0,0.0,0.37,0.0,1.34,16.5,0.12,0.0,0.0,0.0,0.0,3.75,6,Andrei Iosivas,WR,CIN
Parker Washington WR - JAX,@CHI,0.0,0.0,0.0,0.48,0.0,1.44,15.39,0.12,0.0,0.0,0.0,0.0,3.75,6,Parker Washington,WR,JAX
Kalif Raymond WR - DET,@DAL,0.0,0.0,0.0,2.18,0.0,1.24,15.42,0.12,0.0,0.0,0.0,0.0,3.72,6,Kalif Raymond,WR,DET
Ced Wilson WR - NO,TB,0.0,0.0,0.0,0.36,0.0,1.31,16.53,0.12,0.0,0.0,0.0,0.0,3.72,6,Ced Wilson,WR,NO
Tyreek Hill WR - MIA Q,@IND,0.0,0.0,0.0,2.19,0.0,6.83,97.42,0.55,0.0,0.0,0.0,0.06,19.97,7,Tyreek Hill,WR,MIA
Amon-Ra St. Brown WR - DET,@MIN,0.0,0.0,0.0,2.23,0.0,6.86,79.45,0.43,0.0,0.0,0.0,0.06,17.49,7,Amon-Ra St. Brown,WR,DET
Ja'Marr Chase WR - CIN View News,@CLE,0.0,0.0,0.0,0.95,0.0,6.26,81.51,0.48,0.0,0.0,0.0,0.06,17.27,7,Ja'Marr Chase,WR,CIN
Justin Jefferson WR - MIN,DET,0.0,0.0,0.0,0.72,0.0,6.26,85.07,0.42,0.0,0.0,0.0,0.06,17.24,7,Justin Jefferson,WR,MIN
A.J. Brown WR - PHI,@NYG,0.0,0.0,0.0,0.36,0.0,5.44,81.67,0.48,0.0,0.0,0.0,0.06,16.40,7,A.J. Brown,WR,PHI
Puka Nacua WR - LAR Q,LV,0.0,0.0,0.0,2.58,0.0,5.78,77.24,0.43,0.0,0.0,0.0,0.06,16.22,7,Puka Nacua,WR,LAR
Garrett Wilson WR - NYJ,@PIT,0.0,0.0,0.0,1.8,0.0,5.76,73.05,0.47,0.0,0.0,0.0,0.06,15.95,7,Garrett Wilson,WR,NYJ
Drake London WR - ATL,SEA,0.0,0.0,0.0,0.68,0.0,5.32,69.37,0.43,0.0,0.0,0.0,0.06,14.79,7,Drake London,WR,ATL
Cooper Kupp WR - LAR,LV,0.0,0.0,0.0,1.55,0.0,5.42,64.68,0.45,0.0,0.0,0.0,0.06,14.62,7,Cooper Kupp,WR,LAR
Chris Olave WR - NO,DEN,0.0,0.0,0.0,0.3,0.0,5.23,70.79,0.36,0.0,0.0,0.0,0.06,14.38,7,Chris Olave,WR,NO
Marvin Harrison Jr. WR - ARI,LAC,0.0,0.0,0.0,0.42,0.0,4.83,68.04,0.42,0.0,0.0,0.0,0.06,14.08,7,Marvin Harrison Jr.,WR,ARI
Brandon Aiyuk WR - SF,KC,0.0,0.0,0.0,0.31,0.0,4.7,68.76,0.43,0.0,0.0,0.0,0.06,14.07,7,Brandon Aiyuk,WR,SF
Deebo Samuel Sr. WR - SF,KC,0.0,0.0,0.0,14.66,0.18,3.88,55.14,0.37,0.0,0.0,0.0,0.06,14.04,7,Deebo Samuel Sr.,WR,SF
Jaylen Waddle WR - MIA Q,@IND,0.0,0.0,0.0,1.17,0.0,4.92,67.63,0.37,0.0,0.0,0.0,0.06,13.90,7,Jaylen Waddle,WR,MIA
Davante Adams WR - LV Q,@LAR,0.0,0.0,0.0,0.29,0.0,5.08,62.74,0.4,0.0,0.0,0.0,0.06,13.66,7,Davante Adams,WR,LV
Nico Collins WR - HOU,@GB,0.0,0.0,0.0,0.59,0.0,4.62,66.45,0.41,0.0,0.0,0.0,0.06,13.66,7,Nico Collins,WR,HOU
DeVonta Smith WR - PHI,@NYG,0.0,0.0,0.0,0.36,0.0,5.14,62.98,0.36,0.0,0.0,0.0,0.06,13.51,7,DeVonta Smith,WR,PHI
Rashee Rice WR - KC,@SF,0.0,0.0,0.0,0.57,0.0,5.36,57.78,0.38,0.0,0.0,0.0,0.06,13.36,7,Rashee Rice,WR,KC
Amari Cooper WR - CLE,CIN,0.0,0.0,0.0,0.3,0.0,4.44,65.24,0.41,0.0,0.0,0.0,0.06,13.33,7,Amari Cooper,WR,CLE
Michael Pittman WR - IND,MIA,0.0,0.0,0.0,0.29,0.0,5.48,61.05,0.29,0.0,0.0,0.0,0.06,13.23,7,Michael Pittman,WR,IND
Christian Kirk WR - JAX Q,NE,0.0,0.0,0.0,0.66,0.0,4.89,62.27,0.36,0.0,0.0,0.0,0.06,13.22,7,Christian Kirk,WR,JAX
Zay Flowers WR - BAL,@TB,0.0,0.0,0.0,3.13,0.0,4.98,57.28,0.37,0.0,0.0,0.0,0.06,13.12,7,Zay Flowers,WR,BAL
Tee Higgins WR - CIN,@CLE,0.0,0.0,0.0,0.3,0.0,4.4,62.78,0.42,0.0,0.0,0.0,0.06,13.11,7,Tee Higgins,WR,CIN
DK Metcalf WR - SEA,@ATL,0.0,0.0,0.0,0.29,0.0,4.29,61.45,0.46,0.0,0.0,0.0,0.06,13.10,7,DK Metcalf,WR,SEA
Mike Evans WR - TB,BAL,0.0,0.0,0.0,0.28,0.0,4.17,62.5,0.45,0.0,0.0,0.0,0.06,13.03,7,Mike Evans,WR,TB
Stefon Diggs WR - HOU,@GB,0.0,0.0,0.0,0.3,0.0,4.74,57.85,0.41,0.0,0.0,0.0,0.06,12.90,7,Stefon Diggs,WR,HOU
Tank Dell WR - HOU,@GB,0.0,0.0,0.0,3.87,0.0,4.46,57.2,0.35,0.0,0.0,0.0,0.06,12.55,7,Tank Dell,WR,HOU
Jayden Reed WR - GB,HOU,0.0,0.0,0.0,4.7,0.06,4.4,54.85,0.31,0.0,0.0,0.0,0.06,12.46,7,Jayden Reed,WR,GB
Jordan Addison WR - MIN Q,DET,0.0,0.0,0.0,1.12,0.0,4.3,59.58,0.35,0.0,0.0,0.0,0.06,12.35,7,Jordan Addison,WR,MIN
Chris Godwin WR - TB,BAL,0.0,0.0,0.0,1.47,0.0,4.92,55.45,0.28,0.0,0.0,0.0,0.06,12.17,7,Chris Godwin,WR,TB
George Pickens WR - PIT,NYJ,0.0,0.0,0.0,0.57,0.0,4.03,60.91,0.34,0.0,0.0,0.0,0.06,12.10,7,George Pickens,WR,PIT
Malik Nabers WR - NYG,PHI,0.0,0.0,0.0,0.85,0.0,4.28,58.08,0.34,0.0,0.0,0.0,0.06,12.09,7,Malik Nabers,WR,NYG
Terry McLaurin WR - WAS,CAR,0.0,0.0,0.0,0.35,0.0,4.41,58.64,0.29,0.0,0.0,0.0,0.06,11.93,7,Terry McLaurin,WR,WAS
Diontae Johnson WR - CAR,@WAS,0.0,0.0,0.0,0.82,0.0,4.95,51.8,0.25,0.0,0.0,0.0,0.06,11.59,7,Diontae Johnson,WR,CAR
Calvin Ridley WR - TEN,@BUF,0.0,0.0,0.0,1.85,0.0,3.98,53.75,0.34,0.0,0.0,0.0,0.06,11.46,7,Calvin Ridley,WR,TEN
Jaxon Smith-Njigba WR - SEA,@ATL,0.0,0.0,0.0,0.66,0.0,4.4,47.53,0.33,0.0,0.0,0.0,0.07,11.06,7,Jaxon Smith-Njigba,WR,SEA
Josh Palmer WR - LAC,@ARI,0.0,0.0,0.0,0.46,0.0,3.88,48.55,0.39,0.0,0.0,0.0,0.07,10.98,7,Josh Palmer,WR,LAC
Tyler Lockett WR - SEA Q,@ATL,0.0,0.0,0.0,0.32,0.0,4.14,49.68,0.32,0.0,0.0,0.0,0.06,10.94,7,Tyler Lockett,WR,SEA
Xavier Worthy WR - KC,@SF,0.0,0.0,0.0,1.25,0.0,3.63,48.7,0.36,0.0,0.0,0.0,0.0,10.79,7,Xavier Worthy,WR,KC
Christian Watson WR - GB,HOU,0.0,0.0,0.0,1.68,0.0,3.48,48.15,0.37,0.0,0.0,0.0,0.06,10.56,7,Christian Watson,WR,GB
Rashid Shaheed WR - NO Q View News,DEN,0.0,0.0,0.0,3.5,0.0,3.5,47.16,0.27,0.06,0.0,0.0,0.07,10.41,7,Rashid Shaheed,WR,NO
DeAndre Hopkins WR - TEN Q,@BUF,0.0,0.0,0.0,0.51,0.0,3.79,48.02,0.28,0.0,0.0,0.0,0.06,10.20,7,DeAndre Hopkins,WR,TEN
Romeo Doubs WR - GB,HOU,0.0,0.0,0.0,0.31,0.0,3.73,46.54,0.31,0.0,0.0,0.0,0.06,10.16,7,Romeo Doubs,WR,GB
Khalil Shakir WR - BUF,TEN,0.0,0.0,0.0,0.49,0.0,3.75,44.46,0.31,0.0,0.0,0.0,0.0,10.11,7,Khalil Shakir,WR,BUF
Marquise Brown WR - KC Q,@SF,0.0,0.0,0.0,0.84,0.0,3.34,46.36,0.36,0.0,0.0,0.0,0.06,10.10,7,Marquise Brown,WR,KC
Brian Thomas Jr. WR - JAX,NE,0.0,0.0,0.0,0.85,0.0,3.6,46.49,0.31,0.0,0.0,0.0,0.06,10.07,7,Brian Thomas Jr.,WR,JAX
Jerry Jeudy WR - CLE,CIN,0.0,0.0,0.0,0.79,0.0,3.64,46.51,0.3,0.0,0.0,0.0,0.06,10.05,7,Jerry Jeudy,WR,CLE
Ladd McConkey WR - LAC,@ARI,0.0,0.0,0.0,0.58,0.0,3.54,43.09,0.35,0.0,0.0,0.0,0.0,10.01,7,Ladd McConkey,WR,LAC
Keon Coleman WR - BUF,TEN,0.0,0.0,0.0,0.31,0.0,3.44,45.59,0.31,0.0,0.0,0.0,0.06,9.77,7,Keon Coleman,WR,BUF
Curtis Samuel WR - BUF Q,TEN,0.0,0.0,0.0,4.8,0.05,3.54,39.48,0.22,0.0,0.0,0.0,0.05,9.49,7,Curtis Samuel,WR,BUF
Dontayvion Wicks WR - GB,HOU,0.0,0.0,0.0,0.98,0.0,3.25,42.28,0.31,0.0,0.0,0.0,0.0,9.44,7,Dontayvion Wicks,WR,GB
Jameson Williams WR - DET,@MIN,0.0,0.0,0.0,1.9,0.0,3.07,43.39,0.31,0.0,0.0,0.0,0.06,9.34,7,Jameson Williams,WR,DET
Gabe Davis WR - JAX,NE,0.0,0.0,0.0,0.31,0.0,3.06,44.07,0.31,0.0,0.0,0.0,0.06,9.24,7,Gabe Davis,WR,JAX
Jalen McMillan WR - TB,BAL,0.0,0.0,0.0,1.45,0.0,3.63,38.45,0.26,0.0,0.0,0.0,0.0,9.18,7,Jalen McMillan,WR,TB
Mike Williams WR - NYJ Q View News,@PIT,0.0,0.0,0.0,0.29,0.0,3.16,43.42,0.29,0.0,0.0,0.0,0.06,9.15,7,Mike Williams,WR,NYJ
Courtland Sutton WR - DEN,@NO,0.0,0.0,0.0,0.28,0.0,3.21,43.28,0.28,0.0,0.0,0.0,0.06,9.13,7,Courtland Sutton,WR,DEN
Demario Douglas WR - NE,@JAX,0.0,0.0,0.0,2.12,0.0,3.62,39.78,0.23,0.0,0.0,0.0,0.06,9.07,7,Demario Douglas,WR,NE
Josh Downs WR - IND Q,MIA,0.0,0.0,0.0,1.21,0.0,3.56,39.43,0.24,0.0,0.0,0.0,0.06,8.94,7,Josh Downs,WR,IND
Ricky Pearsall WR - SF Q,KC,0.0,0.0,0.0,1.04,0.0,3.12,37.92,0.31,0.0,0.0,0.0,0.0,8.88,7,Ricky Pearsall,WR,SF
Xavier Legette WR - CAR,@WAS,0.0,0.0,0.0,1.22,0.0,3.11,39.57,0.28,0.0,0.0,0.0,0.0,8.87,7,Xavier Legette,WR,CAR
Jakobi Meyers WR - LV,@LAR,0.69,0.0,0.0,1.21,0.0,3.45,39,0.23,0.0,0.0,0.0,0.06,8.76,7,Jakobi Meyers,WR,LV
Malachi Corley WR - NYJ,@PIT,0.0,0.0,0.0,2.39,0.0,3.32,34.9,0.23,0.0,0.0,0.0,0.0,8.43,7,Malachi Corley,WR,NYJ
Adonai Mitchell WR - IND,MIA,0.0,0.0,0.0,0.48,0.0,3.01,39.26,0.24,0.0,0.0,0.0,0.0,8.42,7,Adonai Mitchell,WR,IND
Darnell Mooney WR - ATL,SEA,0.0,0.0,0.0,0.8,0.0,2.83,38.02,0.25,0.0,0.0,0.0,0.0,8.21,7,Darnell Mooney,WR,ATL
Troy Franklin WR - DEN,@NO,0.0,0.0,0.0,0.36,0.0,2.94,36.06,0.27,0.0,0.0,0.0,0.0,8.20,7,Troy Franklin,WR,DEN
Roman Wilson WR - PIT Q,NYJ,0.0,0.0,0.0,1.65,0.0,2.84,38.13,0.23,0.0,0.0,0.0,0.0,8.20,7,Roman Wilson,WR,PIT
Michael Wilson WR - ARI,LAC,0.0,0.0,0.0,0.3,0.0,2.83,37.88,0.24,0.0,0.0,0.0,0.0,8.09,7,Michael Wilson,WR,ARI
Wan'Dale Robinson WR - NYG,PHI,0.0,0.0,0.0,3.05,0.0,3.22,32.92,0.22,0.0,0.0,0.0,0.06,8.02,7,Wan'Dale Robinson,WR,NYG
Ja'Lynn Polk WR - NE,@JAX,0.0,0.0,0.0,0.76,0.0,2.93,34.78,0.22,0.0,0.0,0.0,0.0,7.80,7,Ja'Lynn Polk,WR,NE
Quentin Johnston WR - LAC,@ARI,0.0,0.0,0.0,0.35,0.0,2.83,35.47,0.23,0.0,0.0,0.0,0.0,7.79,7,Quentin Johnston,WR,LAC
Rashod Bateman WR - BAL,@TB,0.0,0.0,0.0,0.31,0.0,2.7,34.32,0.25,0.0,0.0,0.0,0.0,7.66,7,Rashod Bateman,WR,BAL
Marvin Mims Jr. WR - DEN View News,@NO,0.0,0.0,0.0,1.62,0.0,2.57,34.67,0.17,0.06,0.0,0.0,0.0,7.58,7,Marvin Mims Jr.,WR,DEN
Adam Thielen WR - CAR,@WAS,0.0,0.0,0.0,0.28,0.0,3.3,33.04,0.17,0.0,0.0,0.0,0.06,7.53,7,Adam Thielen,WR,CAR
Jermaine Burton WR - CIN,@CLE,0.0,0.0,0.0,0.6,0.0,2.64,33.33,0.24,0.0,0.0,0.0,0.0,7.47,7,Jermaine Burton,WR,CIN
Greg Dortch WR - ARI,LAC,0.0,0.0,0.0,1.43,0.0,3.11,30.7,0.18,0.0,0.0,0.0,0.0,7.40,7,Greg Dortch,WR,ARI
Devontez Walker WR - BAL,@TB,0.0,0.0,0.0,0.55,0.0,2.63,32.11,0.24,0.0,0.0,0.0,0.0,7.34,7,Devontez Walker,WR,BAL
Jauan Jennings WR - SF Q,KC,0.0,0.0,0.0,0.68,0.0,2.52,30.76,0.2,0.0,0.0,0.0,0.0,6.86,7,Jauan Jennings,WR,SF
Tyler Boyd WR - TEN,@BUF,0.0,0.0,0.0,0.45,0.0,2.74,28.28,0.17,0.0,0.0,0.0,0.06,6.51,7,Tyler Boyd,WR,TEN
Darius Slayton WR - NYG,PHI,0.0,0.0,0.0,0.28,0.0,2.15,31.08,0.17,0.0,0.0,0.0,0.0,6.31,7,Darius Slayton,WR,NYG
Elijah Moore WR - CLE,CIN,0.0,0.0,0.0,1.06,0.0,2.23,24.2,0.18,0.0,0.0,0.0,0.0,5.84,7,Elijah Moore,WR,CLE
Zay Jones WR - ARI SUS,LAC,0.0,0.0,0.0,0.41,0.0,2.22,26.24,0.17,0.0,0.0,0.0,0.06,5.79,7,Zay Jones,WR,ARI
Odell Beckham Jr. WR - MIA PUP View News,@IND,0.0,0.0,0.0,0.43,0.0,2.07,25.72,0.18,0.0,0.0,0.0,0.0,5.77,7,Odell Beckham Jr.,WR,MIA
Kendrick Bourne WR - NE PUP View News,@JAX,0.0,0.0,0.0,0.64,0.0,2.08,26.24,0.16,0.0,0.0,0.0,0.0,5.73,7,Kendrick Bourne,WR,NE
Jahan Dotson WR - PHI,@NYG,0.0,0.0,0.0,0.43,0.0,1.98,25.73,0.16,0.0,0.0,0.0,0.05,5.46,7,Jahan Dotson,WR,PHI
Demarcus Robinson WR - LAR,LV,0.0,0.0,0.0,0.43,0.0,1.91,23.93,0.18,0.0,0.0,0.0,0.0,5.43,7,Demarcus Robinson,WR,LAR
Javon Baker WR - NE,@JAX,0.0,0.0,0.0,1.04,0.0,1.91,23.07,0.16,0.0,0.0,0.0,0.0,5.28,7,Javon Baker,WR,NE
K.J. Osborn WR - NE,@JAX,0.0,0.0,0.0,0.32,0.0,1.76,22.77,0.16,0.0,0.0,0.0,0.0,5.03,7,K.J. Osborn,WR,NE
DJ Chark WR - LAC Q,@ARI,0.0,0.0,0.0,0.29,0.0,1.71,22.88,0.12,0.0,0.0,0.0,0.0,4.75,7,DJ Chark,WR,LAC
A.T. Perry WR - NO,DEN,0.0,0.0,0.0,0.29,0.0,1.53,21.64,0.12,0.0,0.0,0.0,0.0,4.44,7,A.T. Perry,WR,NO
Josh Reynolds WR - DEN Q View News,@NO,0.0,0.0,0.0,0.27,0.0,1.65,20.96,0.11,0.0,0.0,0.0,0.0,4.43,7,Josh Reynolds,WR,DEN
JuJu Smith-Schuster WR - KC,@SF,0.0,0.0,0.0,0.19,0.0,1.76,18.75,0.13,0.0,0.0,0.0,0.0,4.43,7,JuJu Smith-Schuster,WR,KC
Jalin Hyatt WR - NYG,PHI,0.0,0.0,0.0,0.22,0.0,1.49,22.24,0.11,0.0,0.0,0.0,0.0,4.40,7,Jalin Hyatt,WR,NYG
Tre Tucker WR - LV,@LAR,0.0,0.0,0.0,1.96,0.0,1.68,18.09,0.11,0.0,0.0,0.0,0.0,4.35,7,Tre Tucker,WR,LV
Marquez Valdes-Scantling WR - BUF Q,TEN,0.0,0.0,0.0,0.32,0.0,1.39,20.97,0.13,0.0,0.0,0.0,0.0,4.30,7,Marquez Valdes-Scantling,WR,BUF
Malik Washington WR - MIA,@IND,0.0,0.0,0.0,1.52,0.0,1.46,18.38,0.12,0.0,0.0,0.0,0.0,4.17,7,Malik Washington,WR,MIA
Treylon Burks WR - TEN,@BUF,0.0,0.0,0.0,1.24,0.0,1.47,19.21,0.11,0.0,0.0,0.0,0.06,4.06,7,Treylon Burks,WR,TEN
Alec Pierce WR - IND,MIA,0.0,0.0,0.0,0.24,0.0,1.32,19.86,0.12,0.0,0.0,0.0,0.0,4.05,7,Alec Pierce,WR,IND
Jake Bobo WR - SEA,@ATL,0.0,0.0,0.0,0.29,0.0,1.46,17.95,0.12,0.0,0.0,0.0,0.0,4.00,7,Jake Bobo,WR,SEA
Trey Palmer WR - TB Q,BAL,0.0,0.0,0.0,1.01,0.0,1.41,17.54,0.11,0.0,0.0,0.0,0.0,3.93,7,Trey Palmer,WR,TB
Jonathan Mingo WR - CAR,@WAS,0.0,0.0,0.0,0.44,0.0,1.44,17.38,0.11,0.0,0.0,0.0,0.0,3.88,7,Jonathan Mingo,WR,CAR
Tyreek Hill WR - MIA Q,ARI,0.0,0.0,0.0,2.25,0.0,7,99.89,0.56,0.0,0.0,0.0,0.06,20.45,8,Tyreek Hill,WR,MIA
CeeDee Lamb WR - DAL EXE View News,@SF,0.0,0.0,0.0,4.23,0.06,6.58,83.25,0.51,0.0,0.0,0.0,0.06,18.63,8,CeeDee Lamb,WR,DAL
Amon-Ra St. Brown WR - DET,TEN,0.0,0.0,0.0,2.27,0.0,7.01,81.11,0.5,0.0,0.0,0.0,0.06,18.23,8,Amon-Ra St. Brown,WR,DET
Ja'Marr Chase WR - CIN View News,PHI,0.0,0.0,0.0,0.98,0.0,6.42,83.63,0.49,0.0,0.0,0.0,0.06,17.70,8,Ja'Marr Chase,WR,CIN
Justin Jefferson WR - MIN,@LAR,0.0,0.0,0.0,0.7,0.0,6.09,82.81,0.41,0.0,0.0,0.0,0.06,16.78,8,Justin Jefferson,WR,MIN
Garrett Wilson WR - NYJ,@NE,0.0,0.0,0.0,1.84,0.0,5.86,74.35,0.47,0.0,0.0,0.0,0.06,16.18,8,Garrett Wilson,WR,NYJ
Puka Nacua WR - LAR Q,MIN,0.0,0.0,0.0,2.56,0.0,5.73,76.58,0.43,0.0,0.0,0.0,0.06,16.10,8,Puka Nacua,WR,LAR
A.J. Brown WR - PHI,@CIN,0.0,0.0,0.0,0.35,0.0,5.28,79.22,0.47,0.0,0.0,0.0,0.06,15.94,8,A.J. Brown,WR,PHI
Cooper Kupp WR - LAR,MIN,0.0,0.0,0.0,1.54,0.0,5.38,64.14,0.45,0.0,0.0,0.0,0.06,14.53,8,Cooper Kupp,WR,LAR
Nico Collins WR - HOU,IND,0.0,0.0,0.0,0.62,0.0,4.87,69.94,0.44,0.0,0.0,0.0,0.06,14.45,8,Nico Collins,WR,HOU
Deebo Samuel Sr. WR - SF,DAL,0.0,0.0,0.0,14.91,0.19,3.95,56.06,0.38,0.0,0.0,0.0,0.06,14.35,8,Deebo Samuel Sr.,WR,SF
Brandon Aiyuk WR - SF,DAL,0.0,0.0,0.0,0.31,0.0,4.77,69.91,0.44,0.0,0.0,0.0,0.06,14.31,8,Brandon Aiyuk,WR,SF
Jaylen Waddle WR - MIA Q,ARI,0.0,0.0,0.0,1.2,0.0,5.05,69.35,0.38,0.0,0.0,0.0,0.06,14.27,8,Jaylen Waddle,WR,MIA
Rashee Rice WR - KC,@LV,0.0,0.0,0.0,0.59,0.0,5.59,60.28,0.39,0.0,0.0,0.0,0.07,13.88,8,Rashee Rice,WR,KC
Drake London WR - ATL,@TB,0.0,0.0,0.0,0.64,0.0,4.97,64.73,0.4,0.0,0.0,0.0,0.06,13.79,8,Drake London,WR,ATL
Chris Olave WR - NO,@LAC,0.0,0.0,0.0,0.28,0.0,5,67.69,0.34,0.0,0.0,0.0,0.06,13.72,8,Chris Olave,WR,NO
Davante Adams WR - LV Q,KC,0.0,0.0,0.0,0.29,0.0,5.08,62.74,0.4,0.0,0.0,0.0,0.06,13.66,8,Davante Adams,WR,LV
Stefon Diggs WR - HOU,IND,0.0,0.0,0.0,0.31,0.0,4.99,60.89,0.44,0.0,0.0,0.0,0.06,13.63,8,Stefon Diggs,WR,HOU
Mike Evans WR - TB,ATL,0.0,0.0,0.0,0.29,0.0,4.35,65.07,0.47,0.0,0.0,0.0,0.06,13.59,8,Mike Evans,WR,TB
Marvin Harrison Jr. WR - ARI,@MIA,0.0,0.0,0.0,0.4,0.0,4.62,65.07,0.4,0.0,0.0,0.0,0.06,13.45,8,Marvin Harrison Jr.,WR,ARI
Tee Higgins WR - CIN,PHI,0.0,0.0,0.0,0.31,0.0,4.52,64.4,0.43,0.0,0.0,0.0,0.06,13.45,8,Tee Higgins,WR,CIN
DJ Moore WR - CHI,@WAS,0.0,0.0,0.0,1.42,0.0,4.51,63.14,0.42,0.0,0.0,0.0,0.06,13.37,8,DJ Moore,WR,CHI
Amari Cooper WR - CLE,BAL,0.0,0.0,0.0,0.29,0.0,4.4,64.66,0.41,0.0,0.0,0.0,0.06,13.24,8,Amari Cooper,WR,CLE
Tank Dell WR - HOU,IND,0.0,0.0,0.0,4.08,0.0,4.69,60.2,0.37,0.0,0.0,0.0,0.06,13.22,8,Tank Dell,WR,HOU
DeVonta Smith WR - PHI,@CIN,0.0,0.0,0.0,0.35,0.0,4.99,61.09,0.35,0.0,0.0,0.0,0.06,13.11,8,DeVonta Smith,WR,PHI
DK Metcalf WR - SEA,BUF,0.0,0.0,0.0,0.29,0.0,4.26,60.9,0.46,0.0,0.0,0.0,0.06,13.02,8,DK Metcalf,WR,SEA
Christian Kirk WR - JAX Q,GB,0.0,0.0,0.0,0.64,0.0,4.72,60.14,0.35,0.0,0.0,0.0,0.06,12.78,8,Christian Kirk,WR,JAX
